county,office,district,party,candidate,votes
Baker,Governor,,D,Ifeanyichukwu C. Diru,170
Benton,Governor,,D,Ifeanyichukwu C. Diru,416
Clackamas,Governor,,D,Ifeanyichukwu C. Diru,2374
Clatsop,Governor,,D,Ifeanyichukwu C. Diru,626
Columbia,Governor,,D,Ifeanyichukwu C. Diru,949
Coos,Governor,,D,Ifeanyichukwu C. Diru,827
Crook,Governor,,D,Ifeanyichukwu C. Diru,235
Curry,Governor,,D,Ifeanyichukwu C. Diru,177
Deschutes,Governor,,D,Ifeanyichukwu C. Diru,957
Douglas,Governor,,D,Ifeanyichukwu C. Diru,1261
Gilliam,Governor,,D,Ifeanyichukwu C. Diru,38
Grant,Governor,,D,Ifeanyichukwu C. Diru,101
Harney,Governor,,D,Ifeanyichukwu C. Diru,66
Hood River,Governor,,D,Ifeanyichukwu C. Diru,124
Jackson,Governor,,D,Ifeanyichukwu C. Diru,1757
Jefferson,Governor,,D,Ifeanyichukwu C. Diru,201
Josephine,Governor,,D,Ifeanyichukwu C. Diru,688
Klamath,Governor,,D,Ifeanyichukwu C. Diru,621
Lake,Governor,,D,Ifeanyichukwu C. Diru,89
Lane,Governor,,D,Ifeanyichukwu C. Diru,2264
Lincoln,Governor,,D,Ifeanyichukwu C. Diru,525
Linn,Governor,,D,Ifeanyichukwu C. Diru,1196
Malheur,Governor,,D,Ifeanyichukwu C. Diru,93
Marion,Governor,,D,Ifeanyichukwu C. Diru,1856
Morrow,Governor,,D,Ifeanyichukwu C. Diru,120
Multnomah,Governor,,D,Ifeanyichukwu C. Diru,4659
Polk,Governor,,D,Ifeanyichukwu C. Diru,613
Sherman,Governor,,D,Ifeanyichukwu C. Diru,28
Tillamook,Governor,,D,Ifeanyichukwu C. Diru,353
Umatilla,Governor,,D,Ifeanyichukwu C. Diru,388
Union,Governor,,D,Ifeanyichukwu C. Diru,258
Wallowa,Governor,,D,Ifeanyichukwu C. Diru,69
Wasco,Governor,,D,Ifeanyichukwu C. Diru,294
Washington,Governor,,D,Ifeanyichukwu C. Diru,2721
Wheeler,Governor,,D,Ifeanyichukwu C. Diru,23
Yamhill,Governor,,D,Ifeanyichukwu C. Diru,696
Baker,Governor,,D,John Kitzhaber,689
Benton,Governor,,D,John Kitzhaber,7387
Clackamas,Governor,,D,John Kitzhaber,24270
Clatsop,Governor,,D,John Kitzhaber,2624
Columbia,Governor,,D,John Kitzhaber,3844
Coos,Governor,,D,John Kitzhaber,3817
Crook,Governor,,D,John Kitzhaber,856
Curry,Governor,,D,John Kitzhaber,1984
Deschutes,Governor,,D,John Kitzhaber,11007
Douglas,Governor,,D,John Kitzhaber,5329
Gilliam,Governor,,D,John Kitzhaber,154
Grant,Governor,,D,John Kitzhaber,363
Harney,Governor,,D,John Kitzhaber,244
Hood River,Governor,,D,John Kitzhaber,1292
Jackson,Governor,,D,John Kitzhaber,19468
Jefferson,Governor,,D,John Kitzhaber,895
Josephine,Governor,,D,John Kitzhaber,6395
Klamath,Governor,,D,John Kitzhaber,2653
Lake,Governor,,D,John Kitzhaber,271
Lane,Governor,,D,John Kitzhaber,27951
Lincoln,Governor,,D,John Kitzhaber,4239
Linn,Governor,,D,John Kitzhaber,4761
Malheur,Governor,,D,John Kitzhaber,648
Marion,Governor,,D,John Kitzhaber,12937
Morrow,Governor,,D,John Kitzhaber,319
Multnomah,Governor,,D,John Kitzhaber,73817
Polk,Governor,,D,John Kitzhaber,4034
Sherman,Governor,,D,John Kitzhaber,74
Tillamook,Governor,,D,John Kitzhaber,1986
Umatilla,Governor,,D,John Kitzhaber,1870
Union,Governor,,D,John Kitzhaber,1162
Wallowa,Governor,,D,John Kitzhaber,442
Wasco,Governor,,D,John Kitzhaber,1431
Washington,Governor,,D,John Kitzhaber,33423
Wheeler,Governor,,D,John Kitzhaber,75
Yamhill,Governor,,D,John Kitzhaber,5943
Baker,Governor,,D,Misc.,28
Benton,Governor,,D,Misc.,69
Clackamas,Governor,,D,Misc.,701
Clatsop,Governor,,D,Misc.,131
Columbia,Governor,,D,Misc.,103
Coos,Governor,,D,Misc.,114
Crook,Governor,,D,Misc.,33
Curry,Governor,,D,Misc.,50
Deschutes,Governor,,D,Misc.,147
Douglas,Governor,,D,Misc.,203
Gilliam,Governor,,D,Misc.,2
Grant,Governor,,D,Misc.,38
Harney,Governor,,D,Misc.,29
Hood River,Governor,,D,Misc.,22
