county,office,district,party,candidate,votes
Baker,Governor,,R,Dennis Richardson,4842
Benton,Governor,,R,Dennis Richardson,13245
Clackamas,Governor,,R,Dennis Richardson,77059
Clatsop,Governor,,R,Dennis Richardson,6550
Columbia,Governor,,R,Dennis Richardson,9887
Coos,Governor,,R,Dennis Richardson,12260
Crook,Governor,,R,Dennis Richardson,5753
Curry,Governor,,R,Dennis Richardson,5211
Deschutes,Governor,,R,Dennis Richardson,34104
Douglas,Governor,,R,Dennis Richardson,24553
Gilliam,Governor,,R,Dennis Richardson,546
Grant,Governor,,R,Dennis Richardson,2294
Harney,Governor,,R,Dennis Richardson,2083
Hood River,Governor,,R,Dennis Richardson,2988
Jackson,Governor,,R,Dennis Richardson,43498
Jefferson,Governor,,R,Dennis Richardson,4048
Josephine,Governor,,R,Dennis Richardson,19926
Klamath,Governor,,R,Dennis Richardson,15155
Lake,Governor,,R,Dennis Richardson,2310
Lane,Governor,,R,Dennis Richardson,53156
Lincoln,Governor,,R,Dennis Richardson,7609
Linn,Governor,,R,Dennis Richardson,25463
Malheur,Governor,,R,Dennis Richardson,5226
Marion,Governor,,R,Dennis Richardson,53377
Morrow,Governor,,R,Dennis Richardson,2065
Multnomah,Governor,,R,Dennis Richardson,66780
Polk,Governor,,R,Dennis Richardson,15809
Sherman,Governor,,R,Dennis Richardson,596
Tillamook,Governor,,R,Dennis Richardson,4895
Umatilla,Governor,,R,Dennis Richardson,12337
Union,Governor,,R,Dennis Richardson,6526
Wallowa,Governor,,R,Dennis Richardson,2474
Wasco,Governor,,R,Dennis Richardson,4557
Washington,Governor,,R,Dennis Richardson,81484
Wheeler,Governor,,R,Dennis Richardson,440
Yamhill,Governor,,R,Dennis Richardson,19436
Baker,Governor,,P,Chris Henry,62
Benton,Governor,,P,Chris Henry,330
Clackamas,Governor,,P,Chris Henry,1231
Clatsop,Governor,,P,Chris Henry,185
Columbia,Governor,,P,Chris Henry,225
Coos,Governor,,P,Chris Henry,264
Crook,Governor,,P,Chris Henry,66
Curry,Governor,,P,Chris Henry,69
